"full.name" "PA" "run" "algo" "metric.eval" "cutoff" "sensitivity" "specificity" "calibration" "validation" "evaluation"
"45" "Scleria.iostephana_PA1_RUN2_GAM" "PA1" "RUN2" "GAM" "TSS" 521 79.63 81.526 0.612 0.423 NA
"46" "Scleria.iostephana_PA1_RUN2_GAM" "PA1" "RUN2" "GAM" "ROC" 526 79.63 81.794 0.825 0.78 NA
"47" "Scleria.iostephana_PA1_RUN2_GAM" "PA1" "RUN2" "GAM" "KAPPA" 581 72.222 85.944 0.328 0.24 NA
"48" "Scleria.iostephana_PA1_RUN2_GAM" "PA1" "RUN2" "GAM" "BOYCE" 532 75.926 82.329 0.852 0.721 NA
"49" "Scleria.iostephana_PA1_RUN3_MAXENT" "PA1" "RUN3" "MAXENT" "TSS" 250 72.222 91.031 0.634 0.53 NA
"50" "Scleria.iostephana_PA1_RUN3_MAXENT" "PA1" "RUN3" "MAXENT" "ROC" 254 72.222 91.299 0.902 0.807 NA
"51" "Scleria.iostephana_PA1_RUN3_MAXENT" "PA1" "RUN3" "MAXENT" "KAPPA" 811 53.704 99.732 0.666 0.476 NA
"52" "Scleria.iostephana_PA1_RUN3_MAXENT" "PA1" "RUN3" "MAXENT" "BOYCE" 763 53.704 99.331 0.783 0.499 NA
"53" "Scleria.iostephana_PA1_RUN3_RF" "PA1" "RUN3" "RF" "TSS" 337 100 99.866 0.999 0.308 NA
"54" "Scleria.iostephana_PA1_RUN3_RF" "PA1" "RUN3" "RF" "ROC" 339 100 99.866 1 0.94 NA
"55" "Scleria.iostephana_PA1_RUN3_RF" "PA1" "RUN3" "RF" "KAPPA" 337 100 99.866 0.99 0.454 NA
"56" "Scleria.iostephana_PA1_RUN3_RF" "PA1" "RUN3" "RF" "BOYCE" 308 100 99.866 1 0.874 NA
"57" "Scleria.iostephana_PA1_RUN3_GBM" "PA1" "RUN3" "GBM" "TSS" 438 100 95.315 0.954 0.48 NA
"58" "Scleria.iostephana_PA1_RUN3_GBM" "PA1" "RUN3" "GBM" "ROC" 445.5 100 96.118 0.995 0.906 NA
"59" "Scleria.iostephana_PA1_RUN3_GBM" "PA1" "RUN3" "GBM" "KAPPA" 607 92.593 98.795 0.876 0.309 NA
"60" "Scleria.iostephana_PA1_RUN3_GBM" "PA1" "RUN3" "GBM" "BOYCE" 415 100 94.913 0.971 0.736 NA
"61" "Scleria.iostephana_PA1_RUN3_ANN" "PA1" "RUN3" "ANN" "TSS" 637 64.815 88.353 0.532 0.256 NA
"62" "Scleria.iostephana_PA1_RUN3_ANN" "PA1" "RUN3" "ANN" "ROC" 638 64.815 88.353 0.843 0.707 NA
"63" "Scleria.iostephana_PA1_RUN3_ANN" "PA1" "RUN3" "ANN" "KAPPA" 831 42.593 96.787 0.419 0.148 NA
"64" "Scleria.iostephana_PA1_RUN3_ANN" "PA1" "RUN3" "ANN" "BOYCE" 543 64.815 88.353 0.7 0.643 NA
"65" "Scleria.iostephana_PA1_RUN3_GLM" "PA1" "RUN3" "GLM" "TSS" 475 83.333 75.234 0.586 0.436 NA
"66" "Scleria.iostephana_PA1_RUN3_GLM" "PA1" "RUN3" "GLM" "ROC" 476.5 83.333 75.502 0.862 0.858 NA
"67" "Scleria.iostephana_PA1_RUN3_GLM" "PA1" "RUN3" "GLM" "KAPPA" 692 61.111 89.558 0.34 0.252 NA
"68" "Scleria.iostephana_PA1_RUN3_GLM" "PA1" "RUN3" "GLM" "BOYCE" 491 79.63 76.439 0.944 0.43 NA
"69" "Scleria.iostephana_PA1_RUN3_GAM" "PA1" "RUN3" "GAM" "TSS" 494 77.778 76.975 0.548 0.462 NA
"70" "Scleria.iostephana_PA1_RUN3_GAM" "PA1" "RUN3" "GAM" "ROC" 493.5 77.778 76.975 0.806 0.82 NA
"71" "Scleria.iostephana_PA1_RUN3_GAM" "PA1" "RUN3" "GAM" "KAPPA" 616 55.556 87.282 0.271 0.361 NA
"72" "Scleria.iostephana_PA1_RUN3_GAM" "PA1" "RUN3" "GAM" "BOYCE" 491 77.778 76.707 0.944 0.738 NA
"73" "Scleria.iostephana_PA1_RUN4_MAXENT" "PA1" "RUN4" "MAXENT" "TSS" 678.5 64.815 100 0.648 0.506 NA
"74" "Scleria.iostephana_PA1_RUN4_MAXENT" "PA1" "RUN4" "MAXENT" "ROC" 682 64.815 100 0.823 0.753 NA
"75" "Scleria.iostephana_PA1_RUN4_MAXENT" "PA1" "RUN4" "MAXENT" "KAPPA" 678.5 64.815 100 0.775 0.506 NA
"76" "Scleria.iostephana_PA1_RUN4_MAXENT" "PA1" "RUN4" "MAXENT" "BOYCE" 658 64.815 100 0.5 1 NA
"77" "Scleria.iostephana_PA1_RUN4_RF" "PA1" "RUN4" "RF" "TSS" 393 100 100 1 0.225 NA
"78" "Scleria.iostephana_PA1_RUN4_RF" "PA1" "RUN4" "RF" "ROC" 393 100 100 1 0.927 NA
"79" "Scleria.iostephana_PA1_RUN4_RF" "PA1" "RUN4" "RF" "KAPPA" 393 100 100 1 0.333 NA
"80" "Scleria.iostephana_PA1_RUN4_RF" "PA1" "RUN4" "RF" "BOYCE" 382 100 100 1 0.784 NA
"81" "Scleria.iostephana_PA1_RUN4_GBM" "PA1" "RUN4" "GBM" "TSS" 404 100 92.905 0.929 0.575 NA
"82" "Scleria.iostephana_PA1_RUN4_GBM" "PA1" "RUN4" "GBM" "ROC" 409 100 93.173 0.994 0.915 NA
"83" "Scleria.iostephana_PA1_RUN4_GBM" "PA1" "RUN4" "GBM" "KAPPA" 639 85.185 99.063 0.85 0.563 NA
"84" "Scleria.iostephana_PA1_RUN4_GBM" "PA1" "RUN4" "GBM" "BOYCE" 506 94.444 96.386 0.978 0.939 NA
