"full.name" "PA" "run" "algo" "metric.eval" "cutoff" "sensitivity" "specificity" "calibration" "validation" "evaluation"
"45" "Scleria.lingulata_PA1_RUN2_GAM" "PA1" "RUN2" "GAM" "TSS" 466 79.195 64.422 0.438 0.542 NA
"46" "Scleria.lingulata_PA1_RUN2_GAM" "PA1" "RUN2" "GAM" "ROC" 472.5 79.195 65.3 0.785 0.833 NA
"47" "Scleria.lingulata_PA1_RUN2_GAM" "PA1" "RUN2" "GAM" "KAPPA" 590 61.745 79.941 0.345 0.446 NA
"48" "Scleria.lingulata_PA1_RUN2_GAM" "PA1" "RUN2" "GAM" "BOYCE" 543 67.114 73.792 0.99 0.932 NA
"49" "Scleria.lingulata_PA1_RUN3_MAXENT" "PA1" "RUN3" "MAXENT" "TSS" 472 75.168 91.654 0.67 0.297 NA
"50" "Scleria.lingulata_PA1_RUN3_MAXENT" "PA1" "RUN3" "MAXENT" "ROC" 580.5 71.812 95.168 0.913 0.704 NA
"51" "Scleria.lingulata_PA1_RUN3_MAXENT" "PA1" "RUN3" "MAXENT" "KAPPA" 612 70.47 95.754 0.689 0.227 NA
"52" "Scleria.lingulata_PA1_RUN3_MAXENT" "PA1" "RUN3" "MAXENT" "BOYCE" 569 71.812 94.876 0.961 0.135 NA
"53" "Scleria.lingulata_PA1_RUN3_RF" "PA1" "RUN3" "RF" "TSS" 386 100 99.854 0.999 0.233 NA
"54" "Scleria.lingulata_PA1_RUN3_RF" "PA1" "RUN3" "RF" "ROC" 386 100 99.854 1 0.801 NA
"55" "Scleria.lingulata_PA1_RUN3_RF" "PA1" "RUN3" "RF" "KAPPA" 386 100 99.854 0.996 0.277 NA
"56" "Scleria.lingulata_PA1_RUN3_RF" "PA1" "RUN3" "RF" "BOYCE" 340 100 99.561 0.988 0.886 NA
"57" "Scleria.lingulata_PA1_RUN3_GBM" "PA1" "RUN3" "GBM" "TSS" 447 93.289 81.991 0.753 0.391 NA
"58" "Scleria.lingulata_PA1_RUN3_GBM" "PA1" "RUN3" "GBM" "ROC" 444.5 93.96 81.698 0.943 0.777 NA
"59" "Scleria.lingulata_PA1_RUN3_GBM" "PA1" "RUN3" "GBM" "KAPPA" 636 70.47 93.411 0.64 0.315 NA
"60" "Scleria.lingulata_PA1_RUN3_GBM" "PA1" "RUN3" "GBM" "BOYCE" 461 91.946 83.309 0.992 0.814 NA
"61" "Scleria.lingulata_PA1_RUN3_ANN" "PA1" "RUN3" "ANN" "TSS" 618 77.852 78.477 0.565 0.397 NA
"62" "Scleria.lingulata_PA1_RUN3_ANN" "PA1" "RUN3" "ANN" "ROC" 625.5 77.852 78.917 0.841 0.742 NA
"63" "Scleria.lingulata_PA1_RUN3_ANN" "PA1" "RUN3" "ANN" "KAPPA" 642 76.51 79.356 0.437 0.315 NA
"64" "Scleria.lingulata_PA1_RUN3_ANN" "PA1" "RUN3" "ANN" "BOYCE" 602 78.523 77.452 0.961 0.775 NA
"65" "Scleria.lingulata_PA1_RUN3_GLM" "PA1" "RUN3" "GLM" "TSS" 537 77.852 76.281 0.543 0.409 NA
"66" "Scleria.lingulata_PA1_RUN3_GLM" "PA1" "RUN3" "GLM" "ROC" 542.5 77.852 76.574 0.829 0.755 NA
"67" "Scleria.lingulata_PA1_RUN3_GLM" "PA1" "RUN3" "GLM" "KAPPA" 566 75.839 78.038 0.415 0.292 NA
"68" "Scleria.lingulata_PA1_RUN3_GLM" "PA1" "RUN3" "GLM" "BOYCE" 518 78.523 73.792 0.985 0.74 NA
"69" "Scleria.lingulata_PA1_RUN3_GAM" "PA1" "RUN3" "GAM" "TSS" 462 81.208 68.082 0.493 0.36 NA
"70" "Scleria.lingulata_PA1_RUN3_GAM" "PA1" "RUN3" "GAM" "ROC" 468.5 81.208 69.107 0.814 0.722 NA
